epoch,learning_rate,batch_size,num_epochs,dropout_rate,max_length,accuracy,class_name,precision,recall,f1-score,support,time
,,,,,,,L,0.7717391304347826,0.6893203883495146,0.7282051282051282,103.0,
,,,,,,,N,0.6995515695067265,0.896551724137931,0.7858942065491183,174.0,
,,,,,,,R,0.8888888888888888,0.4819277108433735,0.625,83.0,
,,,,,,0.7416666666666667,,,,,,
,,,,,,,macro avg,0.7867265296101326,0.6892666077769398,0.7130331115847488,360.0,
,,,,,,,weighted avg,0.7638580036298077,0.7416666666666667,0.7322936670685412,360.0,
1,2e-05,16,1,0.3,256,0.7333333333333333,,,,,,
,,,,,,,L,0.7816091954022989,0.6601941747572816,0.7157894736842105,103.0,
,,,,,,,N,0.691304347826087,0.9137931034482759,0.7871287128712872,174.0,
,,,,,,,R,0.8604651162790697,0.4457831325301205,0.5873015873015873,83.0,
,,,,,,0.7333333333333333,,,,,,
,,,,,,,macro avg,0.7777928865024851,0.6732568035785592,0.6967399246190283,360.0,
,,,,,,,weighted avg,0.7561425230537187,0.7333333333333333,0.7206465099308594,360.0,
1,2e-05,16,2,0.1,128,0.7305555555555555,,,,,,
,,,,,,,L,0.6837606837606838,0.7766990291262136,0.7272727272727273,103.0,
,,,,,,,N,0.7397959183673469,0.8333333333333334,0.7837837837837838,174.0,
,,,,,,,R,0.8085106382978723,0.4578313253012048,0.5846153846153846,83.0,
,,,,,,0.7305555555555555,,,,,,
,,,,,,,macro avg,0.744022413475301,0.6892878959202506,0.6985572985572985,360.0,
,,,,,,,weighted avg,0.7396061755610895,0.7305555555555555,0.7216959616959618,360.0,
2,2e-05,16,2,0.1,128,0.7638888888888888,,,,,,
,,,,,,,L,0.8160919540229885,0.6893203883495146,0.7473684210526316,103.0,
,,,,,,,N,0.7476190476190476,0.9022988505747126,0.8177083333333334,174.0,
,,,,,,,R,0.746031746031746,0.5662650602409639,0.6438356164383562,83.0,
,,,,,,0.7638888888888888,,,,,,
,,,,,,,macro avg,0.7699142492245942,0.719294766388397,0.736304123608107,360.0,
,,,,,,,weighted avg,0.7668439457519918,0.7638888888888888,0.7574959820355684,360.0,
1,2e-05,16,2,0.1,256,0.7638888888888888,,,,,,
,,,,,,,L,0.8625,0.6699029126213593,0.7540983606557377,103.0,
,,,,,,,N,0.7635467980295566,0.8908045977011494,0.8222811671087533,174.0,
,,,,,,,R,0.6623376623376623,0.6144578313253012,0.6375,83.0,
,,,,,,0.7638888888888888,,,,,,
,,,,,,,macro avg,0.7627948201224064,0.7250551138826032,0.7379598425881637,360.0,
,,,,,,,weighted avg,0.76852408008658,0.7638888888888888,0.7601709839568445,360.0,
2,2e-05,16,2,0.1,256,0.7888888888888889,,,,,,
,,,,,,,L,0.8522727272727273,0.7281553398058253,0.7853403141361257,103.0,
,,,,,,,N,0.7696078431372549,0.9022988505747126,0.8306878306878307,174.0,
,,,,,,,R,0.7647058823529411,0.6265060240963856,0.6887417218543046,83.0,
,,,,,,0.7888888888888889,,,,,,
,,,,,,,macro avg,0.7955288175876412,0.7523200714923078,0.768256622226087,360.0,
,,,,,,,weighted avg,0.792129010695187,0.7888888888888889,0.7849869383600299,360.0,
1,2e-05,16,2,0.3,128,0.7416666666666667,,,,,,
,,,,,,,L,0.7578947368421053,0.6990291262135923,0.7272727272727273,103.0,
,,,,,,,N,0.7162162162162162,0.9137931034482759,0.803030303030303,174.0,
,,,,,,,R,0.8372093023255814,0.43373493975903615,0.5714285714285714,83.0,
,,,,,,0.7416666666666667,,,,,,
,,,,,,,macro avg,0.7704400851279677,0.6821857231403015,0.7005772005772005,360.0,
,,,,,,,weighted avg,0.7560365322482827,0.7416666666666667,0.727958152958153,360.0,
2,2e-05,16,2,0.3,128,0.7694444444444445,,,,,,
,,,,,,,L,0.8260869565217391,0.7378640776699029,0.7794871794871795,103.0,
,,,,,,,N,0.7560975609756098,0.8908045977011494,0.8179419525065963,174.0,
,,,,,,,R,0.7301587301587301,0.5542168674698795,0.6301369863013698,83.0,
,,,,,,0.7694444444444445,,,,,,
