epoch,learning_rate,batch_size,num_epochs,dropout_rate,max_length,accuracy,class_name,precision,recall,f1-score,support,time
1,2e-05,8,4,0.3,256,0.7983193277310925,,,,,,
,,,,,,,L,0.7421052631578947,0.6911764705882353,0.7157360406091371,204.0,
,,,,,,,N,0.8350951374207188,0.9080459770114943,0.8700440528634361,435.0,
,,,,,,,R,0.6666666666666666,0.4533333333333333,0.5396825396825397,75.0,
,,,,,,0.7983193277310925,,,,,,
,,,,,,,macro avg,0.7479556890817601,0.6841852603110209,0.7084875443850377,714.0,
,,,,,,,weighted avg,0.7908345356613771,0.7983193277310925,0.7912542097423658,714.0,
2,2e-05,8,4,0.3,256,0.8011204481792717,,,,,,
,,,,,,,L,0.7230046948356808,0.7549019607843137,0.7386091127098321,204.0,
,,,,,,,N,0.8776978417266187,0.8413793103448276,0.8591549295774648,435.0,
,,,,,,,R,0.6190476190476191,0.6933333333333334,0.6540880503144654,75.0,
,,,,,,0.8011204481792717,,,,,,
,,,,,,,macro avg,0.7399167185366395,0.7632048681541582,0.7506173642005874,714.0,
,,,,,,,weighted avg,0.8063306587200693,0.8011204481792717,0.803172629037238,714.0,
3,2e-05,8,4,0.3,256,0.8123249299719888,,,,,,
,,,,,,,L,0.7711442786069652,0.7598039215686274,0.7654320987654321,204.0,
,,,,,,,N,0.8640552995391705,0.8620689655172413,0.8630609896432682,435.0,
,,,,,,,R,0.6329113924050633,0.6666666666666666,0.6493506493506493,75.0,
,,,,,,0.8123249299719888,,,,,,
,,,,,,,macro avg,0.756036990183733,0.7628465179175118,0.7592812459197832,714.0,
,,,,,,,weighted avg,0.8132294713805881,0.8123249299719888,0.8127184556642416,714.0,
4,2e-05,8,4,0.3,256,0.819327731092437,,,,,,
,,,,,,,L,0.7655502392344498,0.7843137254901961,0.774818401937046,204.0,
,,,,,,,N,0.8717948717948718,0.8597701149425288,0.8657407407407407,435.0,
,,,,,,,R,0.6710526315789473,0.68,0.6754966887417219,75.0,
,,,,,,0.819327731092437,,,,,,
,,,,,,,macro avg,0.7694659142027563,0.7746946134775751,0.7720186104731694,714.0,
,,,,,,,weighted avg,0.8203528927213137,0.819327731092437,0.8197793107465108,714.0,
1,2e-05,16,1,0.1,128,0.7478991596638656,,,,,,
,,,,,,,L,0.6,0.7205882352941176,0.6547884187082406,204.0,
,,,,,,,N,0.8261802575107297,0.8850574712643678,0.8546059933407325,435.0,
,,,,,,,R,0.6666666666666666,0.02666666666666667,0.05128205128205128,75.0,
,,,,,,0.7478991596638656,,,,,,
,,,,,,,macro avg,0.6976156413924653,0.5441041244083841,0.5202254877770082,714.0,
,,,,,,,weighted avg,0.7448016975030356,0.7478991596638656,0.7131324907084785,714.0,
1,2e-05,16,1,0.1,256,0.7408963585434174,,,,,,
,,,,,,,L,0.6172248803827751,0.6323529411764706,0.6246973365617433,204.0,
,,,,,,,N,0.792,0.9103448275862069,0.8470588235294118,435.0,
,,,,,,,R,0.8,0.05333333333333334,0.1,75.0,
,,,,,,0.7408963585434174,,,,,,
,,,,,,,macro avg,0.7364082934609252,0.5320103673653369,0.5239187200303851,714.0,
,,,,,,,weighted avg,0.7429045876723895,0.7408963585434174,0.7050544046132909,714.0,
1,2e-05,16,1,0.3,128,0.7408963585434174,,,,,,
,,,,,,,L,0.5746268656716418,0.7549019607843137,0.652542372881356,204.0,
,,,,,,,N,0.8465011286681715,0.8620689655172413,0.8542141230068337,435.0,
,,,,,,,R,0.0,0.0,0.0,75.0,
,,,,,,0.7408963585434174,,,,,,
,,,,,,,macro avg,0.4737093314466045,0.538990308767185,0.5022521652960633,714.0,
,,,,,,,weighted avg,0.6799045820275483,0.7408963585434174,0.7068652487055593,714.0,
1,2e-05,16,1,0.3,256,0.7450980392156863,,,,,,
,,,,,,,L,0.6116071428571429,0.6715686274509803,0.6401869158878505,204.0,
,,,,,,,N,0.8037190082644629,0.8942528735632184,0.8465723612622416,435.0,
,,,,,,,R,1.0,0.08,0.14814814814814814,75.0,
,,,,,,0.7450980392156863,,,,,,
,,,,,,,macro avg,0.8051087170405352,0.5486071670047329,0.54496914176608,714.0,
,,,,,,,weighted avg,0.7694476550950959,0.7450980392156863,0.71424120322312,714.0,
1,2e-05,16,2,0.1,128,0.7661064425770309,,,,,,
,,,,,,,L,0.6787564766839378,0.6421568627450981,0.6599496221662469,204.0,
,,,,,,,N,0.7948717948717948,0.9264367816091954,0.8556263269639066,435.0,
,,,,,,,R,0.9285714285714286,0.17333333333333334,0.29213483146067415,75.0,
